order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price
1728595,09/12/2019,17538,Jakarta Selatan,DKI Jakarta,P3045,BRAND_R,12,450000
1736812,22/12/2019,16592,Jakarta Timur,DKI Jakarta,P0579,BRAND_B,6,884000
1703422,17/10/2019,17027,Jakarta Barat,DKI Jakarta,P3028,BRAND_R,10,590000
1683319,19/08/2019,14246,Jakarta Selatan,DKI Jakarta,P0042,BRAND_A,12,310000
1698568,04/10/2019,17800,Jakarta Selatan,DKI Jakarta,P0038,BRAND_A,48,240000
1691239,13/09/2019,14745,Malang,Jawa Timur,P2924,BRAND_R,10,310000
1726099,04/12/2019,14621,Yogyakarta,Yogyakarta,P2430,BRAND_P,12,450000
1668847,05/07/2019,15679,Jakarta Selatan,DKI Jakarta,P3645,BRAND_S,10,590000
1726102,04/12/2019,15114,Yogyakarta,Yogyakarta,P4081,BRAND_W,24,113000
1688134,02/09/2019,16788,Yogyakarta,Yogyakarta,P0761,BRAND_C,2,1465000
1677328,31/07/2019,15021,Jakarta Pusat,DKI Jakarta,P0616,BRAND_B,5,149000
1741501,29/12/2019,17131,Jakarta Selatan,DKI Jakarta,P4082,BRAND_W,6,2095000
1691134,12/09/2019,16928,Depok,Jawa Barat,P2953,BRAND_R,6,450000
1723054,29/11/2019,17348,Jakarta Timur,DKI Jakarta,P1723,BRAND_H,1,450000
1670374,09/07/2019,16928,Depok,Jawa Barat,P0544,BRAND_B,6,450000
1720042,24/11/2019,13137,Surabaya,Jawa Timur,P2000,BRAND_L,5,1045000
1725895,04/12/2019,17841,Jakarta Utara,DKI Jakarta,P0629,BRAND_C,2,1745000
1740082,26/12/2019,14178,Tangerang,Banten,P1716,BRAND_H,12,79000
1671436,12/07/2019,17139,Jakarta Selatan,DKI Jakarta,P2094,BRAND_L,30,590000
1720018,24/11/2019,13278,Jakarta Selatan,DKI Jakarta,P2440,BRAND_P,3,904000
1703638,17/10/2019,16161,Jakarta Barat,DKI Jakarta,P3183,BRAND_S,24,240000
1741918,30/12/2019,17254,Surakarta,Jawa Tengah,P0071,BRAND_A,1,695000
1729525,10/12/2019,17777,Jakarta Utara,DKI Jakarta,P4061,BRAND_W,1,303000
1722919,28/11/2019,17481,Jakarta Pusat,DKI Jakarta,P0830,BRAND_C,96,79000
1695454,26/09/2019,16923,Depok,Jawa Barat,P3312,BRAND_S,3,740000
1671358,11/07/2019,17416,Jakarta Selatan,DKI Jakarta,P2953,BRAND_R,36,450000
1698871,06/10/2019,14456,Jakarta Timur,DKI Jakarta,P1911,BRAND_J,2,740000
1686256,27/08/2019,15228,Jakarta Timur,DKI Jakarta,P0789,BRAND_C,12,450000
1687780,01/09/2019,16549,Jakarta Pusat,DKI Jakarta,P0081,BRAND_A,2,747000
1730350,11/12/2019,13447,Surakarta,Jawa Tengah,P3028,BRAND_R,10,590000
1686445,28/08/2019,13695,Yogyakarta,Yogyakarta,P1868,BRAND_J,12,1325000
1703575,17/10/2019,16813,Jakarta Selatan,DKI Jakarta,P2077,BRAND_L,3,590000
1714699,12/11/2019,13594,Jakarta Selatan,DKI Jakarta,P0119,BRAND_A,12,303000
1720180,24/11/2019,14158,Jakarta Pusat,DKI Jakarta,P1739,BRAND_H,6,695000
1728910,09/12/2019,15532,Bogor,Jawa Barat,P2964,BRAND_R,1,1500000
1669465,07/07/2019,16018,Jakarta Selatan,DKI Jakarta,P4076,BRAND_W,2,2095000
1698820,06/10/2019,14720,Jakarta Pusat,DKI Jakarta,P2977,BRAND_R,16,1325000
1677955,01/08/2019,18013,Jakarta Selatan,DKI Jakarta,P2541,BRAND_P,10,86000
1704637,20/10/2019,15154,Jakarta Selatan,DKI Jakarta,P2911,BRAND_R,1,1045000
1730554,11/12/2019,15967,Jakarta Pusat,DKI Jakarta,P0310,BRAND_B,1,1745000
1668211,03/07/2019,17873,Jakarta Timur,DKI Jakarta,P0792,BRAND_C,24,747000
1737529,23/12/2019,13950,Bandung,Jawa Barat,P4009,BRAND_W,32,904000
1668991,05/07/2019,17797,Jakarta Selatan,DKI Jakarta,P1767,BRAND_H,3,240000
1701601,14/10/2019,16460,Jakarta Utara,DKI Jakarta,P3395,BRAND_S,24,79000
1673245,17/07/2019,14527,Depok,Jawa Barat,P1892,BRAND_J,1,740000
1724026,01/12/2019,17289,Depok,Jawa Barat,P0491,BRAND_B,1,450000
1708381,29/10/2019,13895,Tangerang,Banten,P0860,BRAND_C,6,1465000
1735405,19/12/2019,16482,Jakarta Selatan,DKI Jakarta,P1875,BRAND_J,24,79000
1720240,24/11/2019,15444,Jakarta Barat,DKI Jakarta,P3474,BRAND_S,3,520000
1734811,18/12/2019,14096,Surakarta,Jawa Tengah,P3360,BRAND_S,1,2333000
1685422,23/08/2019,17491,Jakarta Utara,DKI Jakarta,P2967,BRAND_R,4,1745000
1696354,29/09/2019,15365,Bekasi,Jawa Barat,P3221,BRAND_S,24,1465000
1698826,06/10/2019,16549,Jakarta Pusat,DKI Jakarta,P1740,BRAND_H,2,2637000
1742038,30/12/2019,18198,Surabaya,Jawa Timur,P0791,BRAND_C,3,1745000
1713676,08/11/2019,14397,Jakarta Pusat,DKI Jakarta,P4059,BRAND_W,2,2795000
1711375,04/11/2019,14535,Jakarta Pusat,DKI Jakarta,P2474,BRAND_P,,740000
1676101,26/07/2019,17920,Jakarta Selatan,DKI Jakarta,P0164,BRAND_A,1,747000
1705585,22/10/2019,13979,Jakarta Pusat,DKI Jakarta,P3225,BRAND_S,6,1024000
1667431,02/07/2019,17091,Tangerang,Banten,P0887,BRAND_C,4,1150000
1715212,13/11/2019,14367,Malang,Jawa Timur,P1893,BRAND_J,10,740000
1680055,08/08/2019,15987,Bogor,Jawa Barat,P3408,BRAND_S,2,240000
1671823,14/07/2019,14004,Jakarta Selatan,DKI Jakarta,P2958,BRAND_R,12,450000
1720039,24/11/2019,17255,Semarang,Jawa Tengah,P1742,BRAND_H,8,590000
1733323,16/12/2019,16712,Surakarta,Jawa Tengah,P0845,BRAND_C,2,695000
1670731,10/07/2019,12748,Jakarta Utara,DKI Jakarta,P3270,BRAND_S,12,450000
1715014,12/11/2019,16940,Jakarta Timur,DKI Jakarta,P1891,BRAND_J,4,740000
1727947,08/12/2019,13798,Bandung,Jawa Barat,P4009,BRAND_W,32,
1718647,20/11/2019,18226,Jakarta Utara,DKI Jakarta,P2781,BRAND_P,1,520000
1687060,29/08/2019,16180,Jakarta Pusat,DKI Jakarta,P2088,BRAND_L,20,590000
1721524,26/11/2019,14995,Malang,Jawa Timur,P1739,BRAND_H,4,695000
1713352,07/11/2019,16224,Tangerang,Banten,P0821,BRAND_C,12,310000
1734265,17/12/2019,16376,Semarang,Jawa Tengah,P4049,BRAND_W,1,747000
1716310,14/11/2019,17571,Surakarta,Jawa Tengah,P0836,BRAND_C,1,1325000
1697632,02/10/2019,15189,Bogor,Jawa Barat,,BRAND_L,4,2900000
1716142,14/11/2019,16474,Jakarta Selatan,DKI Jakarta,P1891,BRAND_J,3,740000
1733317,16/12/2019,18139,Jakarta Barat,DKI Jakarta,P1868,BRAND_J,12,1325000
1725973,04/12/2019,14240,Jakarta Selatan,DKI Jakarta,P1698,BRAND_H,12,310000
1701445,11/10/2019,18225,Surakarta,Jawa Tengah,P1908,BRAND_J,40,740000
1716928,17/11/2019,14432,Jakarta Barat,DKI Jakarta,P0435,BRAND_B,6,149000
1719283,21/11/2019,15707,Surakarta,Jawa Tengah,P2413,BRAND_P,8,149000
1741657,30/12/2019,15572,Jakarta Utara,DKI Jakarta,P2930,BRAND_R,1,450000
1724512,02/12/2019,15785,Jakarta Utara,DKI Jakarta,P0886,BRAND_C,32,240000
1710826,04/11/2019,13098,Jakarta Pusat,DKI Jakarta,P3948,BRAND_W,12,2095000
1718197,19/11/2019,18079,Jakarta Timur,DKI Jakarta,P0674,BRAND_C,12,159000
1738225,24/12/2019,14701,Malang,Jawa Timur,P3238,BRAND_S,6,520000
1676122,26/07/2019,12748,Jakarta Utara,DKI Jakarta,P0035,BRAND_A,1,590000
1724167,01/12/2019,14502,Bogor,Jawa Barat,P2421,BRAND_P,1,159000
1683619,19/08/2019,13110,Tangerang,Banten,P4060,BRAND_W,2,3144000
1671934,14/07/2019,15700,Semarang,Jawa Tengah,P3255,BRAND_S,1,1745000
1711795,05/11/2019,14175,Jakarta Barat,DKI Jakarta,P1805,BRAND_H,4,1500000
1708639,29/10/2019,15276,Malang,Jawa Timur,P0713,BRAND_C,1,520000
1673986,19/07/2019,17979,Bekasi,Jawa Barat,P3490,BRAND_S,5,590000
1697971,03/10/2019,13577,Bekasi,Jawa Barat,P1892,BRAND_J,10,740000
1733086,16/12/2019,15645,Malang,Jawa Timur,P2918,BRAND_R,2,2865000
1711366,04/11/2019,14529,Jakarta Selatan,DKI Jakarta,P3238,BRAND_S,1,520000
1689787,09/09/2019,15311,Bogor,Jawa Barat,P3412,BRAND_S,1,1500000
1740952,27/12/2019,13458,Bekasi,Jawa Barat,P3215,BRAND_S,6,1325000
1720747,25/11/2019,16633,Jakarta Selatan,DKI Jakarta,P3215,BRAND_S,6,1325000
1704154,18/10/2019,18189,Jakarta Selatan,DKI Jakarta,P2874,BRAND_R,2,2900000
1695691,27/09/2019,16705,Surakarta,Jawa Tengah,P2904,BRAND_R,2,2987000
1667074,01/07/2019,12843,Jakarta Pusat,DKI Jakarta,P2521,BRAND_P,12,1745000
1728280,09/12/2019,17744,Jakarta Timur,DKI Jakarta,P3504,BRAND_S,16,159000
1668070,03/07/2019,14527,Depok,Jawa Barat,P1902,BRAND_J,2,740000
1704979,21/10/2019,13200,Jakarta Timur,DKI Jakarta,P4069,BRAND_W,12,450000
1726474,04/12/2019,15531,Bogor,Jawa Barat,P2492,BRAND_P,5,1045000
1702963,16/10/2019,16627,Jakarta Selatan,DKI Jakarta,P2932,BRAND_R,6,904000
1709143,30/10/2019,18033,Bogor,Jawa Barat,P0036,BRAND_A,1,240000
1720504,25/11/2019,18055,Jakarta Selatan,DKI Jakarta,P0061,BRAND_A,2,3144000
1741582,29/12/2019,13736,Jakarta Selatan,DKI Jakarta,P2904,BRAND_R,1,2987000
1709221,31/10/2019,15769,Purwokerto,Jawa Tengah,P1890,BRAND_J,130,639000
1694689,25/09/2019,13726,Bandung,Jawa Barat,P2410,BRAND_P,24,113000
1741192,29/12/2019,13558,Purwokerto,Jawa Tengah,P0754,BRAND_C,1,747000
1671952,14/07/2019,12837,Surabaya,Jawa Timur,P3546,BRAND_S,3,590000
1707139,25/10/2019,14422,Jakarta Pusat,DKI Jakarta,P0047,BRAND_A,12,2445000
1692949,18/09/2019,13985,Bekasi,Jawa Barat,P2101,BRAND_L,10,590000
1681093,12/08/2019,16705,Surakarta,Jawa Tengah,P0764,BRAND_C,8,1465000
1680673,09/08/2019,14572,Bandung,Jawa Barat,P2104,BRAND_L,4,695000
1727752,06/12/2019,13895,Tangerang,Banten,P3206,BRAND_S,16,450000
1673416,18/07/2019,17651,Jakarta Pusat,DKI Jakarta,P2738,BRAND_P,10,590000
1669453,07/07/2019,16938,Bogor,Jawa Barat,P0898,BRAND_C,2,740000
1705201,22/10/2019,13644,Yogyakarta,Yogyakarta,P0343,BRAND_B,24,289000
1697419,02/10/2019,15594,Jakarta Pusat,DKI Jakarta,P2410,BRAND_P,24,149000
1687066,29/08/2019,14768,Jakarta Selatan,DKI Jakarta,P3329,BRAND_S,4,1325000
1678642,04/08/2019,17758,Jakarta Selatan,DKI Jakarta,P3584,BRAND_S,2,450000
1724161,01/12/2019,14547,Yogyakarta,Yogyakarta,P3561,BRAND_S,4,1045000
1701460,11/10/2019,14056,Bekasi,Jawa Barat,P2764,BRAND_P,3,590000
1683961,20/08/2019,16942,Jakarta Utara,DKI Jakarta,P0041,BRAND_A,1,310000
1704139,18/10/2019,18118,Jakarta Selatan,DKI Jakarta,P1915,BRAND_J,1,740000
1720078,24/11/2019,14178,Tangerang,Banten,P3185,BRAND_S,2,240000
1732831,16/12/2019,15373,Bandung,Jawa Barat,P3180,BRAND_S,2,2375000
1693453,19/09/2019,13634,Jakarta Pusat,DKI Jakarta,P1915,BRAND_J,3,740000
1705780,23/10/2019,13988,Surabaya,Jawa Timur,P1902,BRAND_J,10,740000
1677415,31/07/2019,16919,Malang,Jawa Timur,P0705,BRAND_C,6,534000
1682101,14/08/2019,17229,Yogyakarta,Yogyakarta,P1911,BRAND_J,7,740000
1683286,19/08/2019,17040,Jakarta Pusat,DKI Jakarta,P2968,BRAND_R,16,3844000
1730734,12/12/2019,17461,Jakarta Pusat,DKI Jakarta,P2555,BRAND_P,2,904000
1679707,07/08/2019,14502,Bogor,Jawa Barat,P3276,BRAND_S,1,520000
1723060,29/11/2019,14659,Malang,Jawa Timur,P0799,BRAND_C,6,520000
1707082,25/10/2019,13089,Jakarta Timur,DKI Jakarta,P1905,BRAND_J,10,740000
1698124,03/10/2019,13814,Denpasar,Bali,P2444,BRAND_P,24,205000
1709509,31/10/2019,12910,Jakarta Pusat,DKI Jakarta,P2088,BRAND_L,20,590000
1716085,14/11/2019,15296,Bekasi,Jawa Barat,P3261,BRAND_S,12,520000
1690672,11/09/2019,15786,Jakarta Selatan,DKI Jakarta,P2416,BRAND_P,24,113000
1704139,18/10/2019,18118,Jakarta Selatan,DKI Jakarta,P2079,BRAND_L,2,149000
1725634,04/12/2019,17377,Jakarta Pusat,DKI Jakarta,P3331,BRAND_S,3,450000
1692196,16/09/2019,15150,Jakarta Pusat,DKI Jakarta,P0359,BRAND_B,12,310000
1697914,03/10/2019,13571,Jakarta Utara,DKI Jakarta,P0735,BRAND_C,3,310000
1686361,27/08/2019,13756,Jakarta Barat,DKI Jakarta,P0170,BRAND_A,8,1325000
1682422,15/08/2019,18143,Tangerang,Banten,P2443,BRAND_P,24,205000
1742206,31/12/2019,17728,Jakarta Timur,DKI Jakarta,P1910,BRAND_J,10,740000
1679683,07/08/2019,14159,Jakarta Utara,DKI Jakarta,P0421,BRAND_B,2,590000
1710703,03/11/2019,17790,Bogor,Jawa Barat,P4049,BRAND_W,3,747000
1692973,18/09/2019,13694,Semarang,Jawa Tengah,P0886,BRAND_C,144,205000
1707658,27/10/2019,13558,Purwokerto,Jawa Tengah,P2767,BRAND_P,1,450000
1711951,05/11/2019,13263,Yogyakarta,Yogyakarta,P3197,BRAND_S,1,1745000
1740016,26/12/2019,16376,Semarang,Jawa Tengah,P0414,BRAND_B,1,2987000
1740148,26/12/2019,13599,Jakarta Selatan,DKI Jakarta,P0851,BRAND_C,12,520000
1692769,18/09/2019,14796,Yogyakarta,Yogyakarta,P3267,BRAND_S,12,450000
1712953,07/11/2019,17279,Jakarta Barat,DKI Jakarta,P0082,BRAND_A,1,747000
1724011,01/12/2019,12838,Tangerang,Banten,P0875,BRAND_C,1,590000
1741897,30/12/2019,16360,Bandung,Jawa Barat,P3249,BRAND_S,2,747000
1738417,24/12/2019,13521,Bandung,Jawa Barat,P2007,BRAND_L,1,520000
1714288,11/11/2019,15335,Jakarta Selatan,DKI Jakarta,P0362,BRAND_B,1,1325000
1708720,30/10/2019,17511,Tangerang,Banten,P2563,BRAND_P,72,520000
1729018,09/12/2019,14096,Surakarta,Jawa Tengah,P0676,BRAND_C,1,2039000
1731172,12/12/2019,12748,Jakarta Utara,DKI Jakarta,P2908,BRAND_R,1,2900000
1676443,29/07/2019,14049,Surakarta,Jawa Tengah,P2702,BRAND_P,3,149000
1669528,08/07/2019,12708,Denpasar,Bali,P0609,BRAND_B,12,590000
1700488,10/10/2019,14608,Jakarta Barat,DKI Jakarta,P0791,BRAND_C,24,1500000
1716304,14/11/2019,16705,Surakarta,Jawa Tengah,P1988,BRAND_L,12,1587000
1710643,03/11/2019,12748,Jakarta Utara,DKI Jakarta,P3490,BRAND_S,3,590000
1705723,23/10/2019,13862,Malang,Jawa Timur,P0126,BRAND_A,24,205000
1690696,11/09/2019,17338,Tangerang,Banten,P3067,BRAND_R,3,1500000
1741075,27/12/2019,17238,Jakarta Timur,DKI Jakarta,P0851,BRAND_C,1,520000
1709755,31/10/2019,15766,Jakarta Selatan,DKI Jakarta,P2398,BRAND_P,12,695000
1703395,17/10/2019,13089,Jakarta Timur,DKI Jakarta,P2101,BRAND_L,10,590000
1719970,24/11/2019,15708,Jakarta Pusat,DKI Jakarta,P3266,BRAND_S,1,1745000
1677286,31/07/2019,13198,Jakarta Selatan,DKI Jakarta,P3482,BRAND_S,12,904000
1716070,14/11/2019,17764,Jakarta Selatan,DKI Jakarta,P2555,BRAND_P,1,904000
1715740,13/11/2019,18210,Bogor,Jawa Barat,P1911,BRAND_J,10,740000
1682485,15/08/2019,14298,Yogyakarta,Yogyakarta,P4031,BRAND_W,40,289000
1724689,02/12/2019,17014,Jakarta Timur,DKI Jakarta,P1744,BRAND_H,1,1465000
1670812,10/07/2019,17716,Tangerang,Banten,P2491,BRAND_P,12,1045000
1736998,22/12/2019,17595,Bandung,Jawa Barat,P1674,BRAND_H,1,747000
1704622,20/10/2019,15150,Jakarta Pusat,DKI Jakarta,P2091,BRAND_L,10,590000
1727539,06/12/2019,17364,Jakarta Barat,DKI Jakarta,P2792,BRAND_P,2,747000
1682263,14/08/2019,17754,Bogor,Jawa Barat,P1902,BRAND_J,100,639000
1742989,31/12/2019,14578,Jakarta Selatan,DKI Jakarta,P0440,BRAND_B,4,362000
1708072,28/10/2019,15930,Bandung,Jawa Barat,P2087,BRAND_L,10,590000
1739251,25/12/2019,13536,Jakarta Pusat,DKI Jakarta,P0799,BRAND_C,10,520000
1712629,06/11/2019,16085,Malang,Jawa Timur,P2019,BRAND_L,1,1325000
1725220,03/12/2019,13975,Jakarta Selatan,DKI Jakarta,P0895,BRAND_C,3,695000
1734109,17/12/2019,16474,Jakarta Selatan,DKI Jakarta,P3588,BRAND_S,4,695000
1708564,29/10/2019,16474,Jakarta Selatan,DKI Jakarta,P2908,BRAND_R,1,
1736827,22/12/2019,17288,Bekasi,Jawa Barat,P2792,BRAND_P,1,747000
1670344,09/07/2019,13384,Jakarta Barat,DKI Jakarta,P0644,BRAND_C,,1045000
1727062,05/12/2019,16126,Jakarta Barat,DKI Jakarta,P0122,BRAND_A,36,695000
1707397,25/10/2019,17757,Tangerang,Banten,P0686,BRAND_C,4,1024000
1740376,26/12/2019,13089,Jakarta Timur,DKI Jakarta,P2101,BRAND_L,10,590000
1723438,29/11/2019,18035,Jakarta Selatan,DKI Jakarta,P0275,BRAND_A,24,310000
1687378,30/08/2019,16029,Surakarta,Jawa Tengah,P1902,BRAND_J,100,621000
1714300,11/11/2019,13015,Bogor,Jawa Barat,P0092,BRAND_A,18,450000
1734730,18/12/2019,13448,Yogyakarta,Yogyakarta,P3197,BRAND_S,4,1745000
1675861,25/07/2019,15584,Semarang,Jawa Tengah,P4060,BRAND_W,2,3144000
1713139,07/11/2019,18096,Yogyakarta,Yogyakarta,P2048,BRAND_L,80,33000
1697179,01/10/2019,14360,Yogyakarta,Yogyakarta,P0684,BRAND_C,12,159000
1728229,08/12/2019,14382,Jakarta Barat,DKI Jakarta,P0037,BRAND_A,48,240000
1674742,22/07/2019,14167,Malang,Jawa Timur,P3367,BRAND_S,3,1500000
1732792,16/12/2019,16366,Jakarta Pusat,DKI Jakarta,P4115,BRAND_W,25,159000
1717981,19/11/2019,14527,Depok,Jawa Barat,P2964,BRAND_R,5,1500000
1716952,17/11/2019,14629,Jakarta Selatan,DKI Jakarta,P3256,BRAND_S,1,1745000
1729798,10/12/2019,14544,Jakarta Barat,DKI Jakarta,P3297,BRAND_S,4,904000
1676302,28/07/2019,13833,Bogor,Jawa Barat,P3019,BRAND_R,1,345000
1685071,23/08/2019,13875,Surakarta,Jawa Tengah,P2097,BRAND_L,10,590000
1742032,30/12/2019,16200,Jakarta Pusat,DKI Jakarta,P0886,BRAND_C,8,240000
1675444,25/07/2019,17675,Jakarta Pusat,DKI Jakarta,P2094,BRAND_L,10,590000
1688941,05/09/2019,17686,Bandung,Jawa Barat,P1867,BRAND_J,12,520000
1698694,06/10/2019,14837,Jakarta Pusat,DKI Jakarta,P3250,BRAND_S,12,310000
1721710,26/11/2019,14667,Jakarta Selatan,DKI Jakarta,P3931,BRAND_W,6,2095000
1699180,07/10/2019,13269,Depok,Jawa Barat,P3624,BRAND_S,6,1024000
1713142,07/11/2019,16042,Bogor,Jawa Barat,P3323,BRAND_S,12,740000
1674127,19/07/2019,13870,Jakarta Selatan,DKI Jakarta,P0167,BRAND_A,4,1325000
1701892,14/10/2019,15594,Jakarta Pusat,DKI Jakarta,P3415,BRAND_S,2,2200000
1668163,03/07/2019,14561,Bogor,Jawa Barat,P1753,BRAND_H,12,450000
1716919,17/11/2019,17841,Jakarta Utara,DKI Jakarta,P2441,BRAND_P,1,205000
1699198,07/10/2019,16141,Jakarta Barat,DKI Jakarta,P0931,BRAND_C,4,1395000
1703722,17/10/2019,18172,Purwokerto,Jawa Tengah,P0169,BRAND_A,4,1325000
1741918,30/12/2019,17254,Surakarta,Jawa Tengah,P0553,BRAND_B,2,159000
1732573,15/12/2019,16905,Yogyakarta,Yogyakarta,P0219,BRAND_A,1,1045000
1724179,01/12/2019,14664,Tangerang,Banten,P2414,BRAND_P,6,149000
1693891,20/09/2019,13644,Yogyakarta,Yogyakarta,P3433,BRAND_S,2,5945000
1688776,04/09/2019,17389,Malang,Jawa Timur,P4070,BRAND_W,12,4475000
1715002,12/11/2019,14554,Yogyakarta,Yogyakarta,P2494,BRAND_P,3,1045000
1710652,03/11/2019,17323,Jakarta Pusat,DKI Jakarta,P0090,BRAND_A,3,310000
1733227,16/12/2019,13755,Malang,Jawa Timur,P0055,BRAND_A,3,520000
1709155,31/10/2019,15837,Yogyakarta,Yogyakarta,P1867,BRAND_J,12,520000
1705546,22/10/2019,14466,Surabaya,Jawa Timur,P0758,BRAND_C,10,695000
1702975,16/10/2019,14428,Yogyakarta,Yogyakarta,P1788,BRAND_H,4,1325000
1710766,04/11/2019,17648,Bogor,Jawa Barat,P2567,BRAND_P,4,3494000
1687552,30/08/2019,15719,Jakarta Barat,DKI Jakarta,P1914,BRAND_J,1,740000
1736779,22/12/2019,18156,Malang,Jawa Timur,P2935,BRAND_R,1,1500000
1732663,15/12/2019,15533,Jakarta Utara,DKI Jakarta,P0144,BRAND_A,3,145000
1709539,31/10/2019,13422,Malang,Jawa Timur,P2421,BRAND_P,24,159000
1701556,13/10/2019,16370,Semarang,Jawa Tengah,P2000,BRAND_L,5,1045000
1705039,21/10/2019,14096,Surakarta,Jawa Tengah,P3267,BRAND_S,9,873000
1698862,06/10/2019,17218,Malang,Jawa Timur,P0168,BRAND_A,2,1325000
1742041,30/12/2019,13001,Malang,Jawa Timur,P1792,BRAND_H,6,1045000
1722808,28/11/2019,15570,Jakarta Selatan,DKI Jakarta,P2880,BRAND_R,12,450000
1679590,07/08/2019,15039,Jakarta Pusat,DKI Jakarta,P2931,BRAND_R,2,1045000
1730059,11/12/2019,16916,Bogor,Jawa Barat,P1868,BRAND_J,1,1500000
1726750,05/12/2019,14456,Jakarta Timur,DKI Jakarta,P2763,BRAND_P,1,590000
1701970,14/10/2019,17557,Jakarta Selatan,DKI Jakarta,P2064,BRAND_L,8,159000
1685608,25/08/2019,16764,Jakarta Selatan,DKI Jakarta,P0436,BRAND_B,1,2095000
1695622,26/09/2019,16764,Jakarta Selatan,DKI Jakarta,P0436,BRAND_B,2,2095000
1727272,06/12/2019,17295,Depok,Jawa Barat,P2407,BRAND_P,6,310000
1698574,04/10/2019,14388,Jakarta Pusat,DKI Jakarta,P1793,BRAND_H,12,590000
1717453,18/11/2019,17220,Jakarta Selatan,DKI Jakarta,P3220,BRAND_S,4,695000
1736425,20/12/2019,16327,Jakarta Barat,DKI Jakarta,P3510,BRAND_S,4,747000
1716310,14/11/2019,17571,Surakarta,Jawa Tengah,P3577,BRAND_S,1,450000
1683625,19/08/2019,15372,Jakarta Selatan,DKI Jakarta,P3227,BRAND_S,128,264000
1673869,18/07/2019,18283,Jakarta Selatan,DKI Jakarta,P3631,BRAND_S,1,310000
1701550,13/10/2019,14769,Bekasi,Jawa Barat,P2719,BRAND_P,2,1325000
1715512,13/11/2019,16470,Jakarta Utara,DKI Jakarta,P0765,BRAND_C,1,1465000
1711270,04/11/2019,14451,Jakarta Selatan,DKI Jakarta,P3240,BRAND_S,5,289000
1679662,07/08/2019,13263,Yogyakarta,Yogyakarta,P2812,BRAND_P,4,450000
1727515,06/12/2019,13999,Bekasi,Jawa Barat,P3596,BRAND_S,3,1745000
1742749,31/12/2019,13685,Jakarta Pusat,DKI Jakarta,P3001,BRAND_R,1,149000
1672327,15/07/2019,14808,Bogor,Jawa Barat,P0362,BRAND_B,2,1325000
1718539,20/11/2019,14550,Yogyakarta,Yogyakarta,P3340,BRAND_S,6,205000
1699201,07/10/2019,17139,Jakarta Selatan,DKI Jakarta,P2972,BRAND_R,8,884000
1721599,26/11/2019,17495,Bandung,Jawa Barat,P0881,BRAND_C,6,904000
1740214,26/12/2019,15500,Jakarta Barat,DKI Jakarta,P3029,BRAND_R,10,590000
1728526,09/12/2019,15291,Jakarta Pusat,DKI Jakarta,P2084,BRAND_L,24,310000
1683775,20/08/2019,15513,Jakarta Pusat,DKI Jakarta,P0169,BRAND_A,4,1325000
1731952,13/12/2019,16426,Jakarta Pusat,DKI Jakarta,P2475,BRAND_P,2,740000
1698646,04/10/2019,14895,Malang,Jawa Timur,P3360,BRAND_S,6,1150000
1707436,25/10/2019,18008,Yogyakarta,Yogyakarta,P2433,BRAND_P,12,229000
1685692,25/08/2019,17841,Jakarta Utara,DKI Jakarta,P0057,BRAND_A,1,450000
1718302,20/11/2019,17865,Jakarta Utara,DKI Jakarta,P2445,BRAND_P,24,205000
1716682,15/11/2019,15051,Jakarta Selatan,DKI Jakarta,P0577,BRAND_B,3,1325000
1740928,27/12/2019,14503,Jakarta Selatan,DKI Jakarta,P0579,BRAND_B,6,884000
1734073,17/12/2019,12705,Denpasar,Bali,P0474,BRAND_B,24,54000
1709032,30/10/2019,15106,Jakarta Selatan,DKI Jakarta,P0232,BRAND_A,12,450000
1684171,21/08/2019,17068,Malang,Jawa Timur,P2099,BRAND_L,10,590000
1709164,31/10/2019,12628,Denpasar,Bali,P3296,BRAND_S,6,1465000
1669582,08/07/2019,16205,Jakarta Timur,DKI Jakarta,P3596,BRAND_S,2,1745000
1706182,23/10/2019,15796,Jakarta Barat,DKI Jakarta,P1708,BRAND_H,12,590000
1718020,19/11/2019,13309,Jakarta Selatan,DKI Jakarta,P2102,BRAND_L,10,590000
1692184,16/09/2019,14505,Jakarta Timur,DKI Jakarta,P2891,BRAND_R,12,450000
1668991,05/07/2019,17797,Jakarta Selatan,DKI Jakarta,P2088,BRAND_L,2,590000
1736344,20/12/2019,15872,Jakarta Selatan,DKI Jakarta,P3047,BRAND_R,2,450000
1721311,26/11/2019,15214,Jakarta Barat,DKI Jakarta,P0577,BRAND_B,4,1325000
1710310,01/11/2019,15719,Jakarta Barat,DKI Jakarta,P0757,BRAND_C,2,695000
1716637,15/11/2019,13918,Jakarta Selatan,DKI Jakarta,P4100,BRAND_W,288,86000
1704673,21/10/2019,17377,Jakarta Pusat,DKI Jakarta,P2765,BRAND_P,2,450000
1728229,08/12/2019,14382,Jakarta Barat,DKI Jakarta,P1911,BRAND_J,1,740000
1732516,15/12/2019,13118,Bandung,Jawa Barat,P2812,BRAND_P,6,590000
1710676,03/11/2019,16595,Tangerang,Banten,P0126,BRAND_A,1,205000
1730350,11/12/2019,13447,Surakarta,Jawa Tengah,P3020,BRAND_R,10,590000
1676251,28/07/2019,18226,Jakarta Utara,DKI Jakarta,P2000,BRAND_L,6,1045000
1690069,09/09/2019,16210,Semarang,Jawa Tengah,P2978,BRAND_R,2,3494000
